vuln_id,repo,packages,num_commits_kb,commits_processed,functions_extracted,num_functions
CVE-2019-9740,urllib3/urllib3,urllib3/urllib3,2,2,LocationParseError;_init_decoder;_new_conn;drain_and_release_conn;inet_pton;parse_url;recv;recv_into,8
CVE-2019-9827,hawtio/hawtio,io.hawt/hawtio-system,1,1,AuthenticationConfiguration;HttpHeaderFilter;ProxyWhitelist;contextInitialized;get;getBoolean;getServletInfo;init;initialiseWhitelist;this,10
CVE-2020-10108,twisted/twisted,,1,1,_finishRequestBody;_maybeChooseTransferDecoder;fail;headerReceived,4
CVE-2020-10236,Froxlor/Froxlor,,1,1,_createUserdataConf;chmod;eval,3
CVE-2020-10244,paseto-toolkit/jpaseto,,1,1,blake2b,1
CVE-2020-10591,walmartlabs/concord,,1,1,CORSFilter;getAllowOrigin;getBaseResourcePath;getCORSConfiguration;init,5
CVE-2020-10650,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-10672,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-10683,dom4j/dom4j,org.dom4j/dom4j,1,1,DocumentException;InputSource;SAXContentHandler;SAXEntityResolver;SAXReader;addHandler;configureReader;createContentHandler;createDefault;createDefaultEntityResolver;createPattern;createQName;createXMLReader;createXPath;createXPathFilter;getDispatchHandler;getDocumentFactory;getEncoding;getEntityResolver;getErrorHandler;getXMLFilter;getXMLReader;installXMLFilter;isIgnoreComments;isIncludeExternalDTDDeclarations;isIncludeInternalDTDDeclarations;isMergeAdjacentText;isStringInternEnabled;isStripWhitespaceText;isValidating;isVerboseErrorReporting;makeElement;read;removeHandler;resetHandlers;resolveEntity;selectNodes;setDefaultHandler;setDispatchHandler;setDocumentFactory;setEncoding;setEntityResolver;setErrorHandler;setFeature;setIgnoreComments;setIncludeExternalDTDDeclarations;setIncludeInternalDTDDeclarations;setMergeAdjacentText;setParserFeature;setProperty;setStringInternEnabled;setStripWhitespaceText;setValidation;setXMLFilter;setXMLReader;setXMLReaderClassName;sort,57
CVE-2020-10686,keycloak/keycloak,,1,1,ErrorResponseException;ForbiddenException;JpaUserCredentialStore;NotFoundException;checkCredentialEntity;createCredential;createCredentialEntity;deleteRoleMapping;getConfiguredUserStorageCredentialTypes;isFlowEffectivelyDisabled;moveCredentialAfter;moveCredentialTo;removeCredential;removeStoredCredential;setCredentialUserLabel,15
CVE-2020-10705,undertow-io/undertow,io.undertow/undertow-core,3,2,ContinueConduit;HttpContinueReadHandler;beforeCommit;bufferDone;createSinkConduit;exchangeComplete;exchangeEvent;freeContinueResponse;isContinueResponseSent;read;requiresContinueResponse;sendOutOfBandResponse;transferTo,13
CVE-2020-10714,wildfly-security/wildfly-elytron,org.wildfly.security/wildfly-elytron,1,1,evaluateRequest;isAuthenticationRequest,2
CVE-2020-10719,undertow-io/undertow,io.undertow/undertow-core,4,2,ContinueConduit;createSinkConduit;exchangeComplete;nodeConfigCreated;read;transferTo,6
CVE-2020-10727,apache/activemq-artemis,org.apache.activemq/artemis-server,1,1,addUser;internalRemoveUser;internalresetUser;listUser;removeUser;resetUser;tcclInvoke,7
CVE-2020-10799,deeplook/svglib,,1,1,applyStyleOnShape;load_svg_file;svg2rlg,3
CVE-2020-10968,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-10969,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-11001,wagtail/wagtail,,1,1,BeautifulSoup;diff_text;escape;has_changed;htmldiff;htmlvalue;isinstance;text_from_html,8
CVE-2020-11002,dropwizard/dropwizard,io.dropwizard/dropwizard-validation,2,2,InterpolationHelper;ViolationCollector;addViolation;escapeEl;escapeExpressions;escapeMessageParameter;getContextWithMessageParameters;sanitizeTemplate;this,9
CVE-2020-11006,shopizer-ecommerce/shopizer,,1,1,displayProductReview;getAddress;getBilstateOther;getCity;getCompany;getCountry;getEmailAddress;getFirstName;getLastName;getLatitude;getLongitude;getProvider;getStoreCode;getUserName;getZone;setDelivery;submitProductReview,17
CVE-2020-11007,shopizer-ecommerce/shopizer,,1,1,addItemsToShoppingCart;addToCart;updateCartItem,3
CVE-2020-11050,TooTallNate/Java-WebSocket,org.java-websocket/Java-WebSocket,1,1,onSetSSLParameters;run,2
CVE-2020-11057,xwiki/xwiki-platform,,3,2,getGadgets;prepareGadgets;renderGadgetProperty,3
CVE-2020-11078,httplib2/httplib2,httplib2/httplib2,1,1,request,1
CVE-2020-11111,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-11112,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-11113,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-11612,netty/netty,org.apache.avro/avro-tools;io.netty/netty-all;io.netty/netty-codec,1,1,DecompressionException;IllegalArgumentException;JZlibDecoder;JdkZlibDecoder;ZlibDecoder;decode;decompressionBufferExhausted;prepareDecompressBuffer;requireNonNull;this,10
CVE-2020-11619,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-11620,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind;net.sf.ehcache/ehcache;com.signalfx.public/signalfx-java,1,1,,0
CVE-2020-11969,apache/tomee,org.apache.tomee/openejb-core,3,2,createBroker,1
CVE-2020-11971,apache/camel,org.apache.camel/camel-spring;org.apache.camel/camel-core;org.apache.camel/camel-main;org.apache.camel/camel-blueprint;org.apache.camel/camel-management;org.apache.camel/camel-management-impl;org.apache.activemq/activemq-all;org.apache.camel/camel-core-xml,1,1,configure;createJmxConnector;doStart;finalizeSettings;findOrCreateMBeanServer;getConnectorPort;getCreateConnector;getMBeanObjectDomainName;getRegistryPort;getServiceUrlPath;initJMXAgent;isJmxCreateConnector;registerMBeanWithServer;release;setConnectorPort;setCreateConnector;setJmxCreateConnector;setJmxManagementNamePattern;setMbeanObjectDomainName;setOnlyRegisterProcessorWithCustomId;setRegistryPort;setServiceUrlPath;toString;withJmxCreateConnector;withJmxManagementNamePattern,25
CVE-2020-11972,apache/camel,org.apache.camel/camel-rabbitmq,4,2,RabbitMQEndpoint;allowMessageBodySerialization;configure;doSetProperty;getValidRabbitMQHeaderValue;isAllowMessageBodySerialization;populateMessageBody;populateMessageHeadersFromRabbitMQHeaders;populateRabbitExchange;prefetchSize;processReply;publish;publisherAcknowledgementsTimeout;setAllowMessageBodySerialization;setAutomaticRecoveryEnabled;vhost,16
CVE-2020-11973,apache/camel,,1,1,DatagramPacketObjectDecoder;DefaultChannelHandlerFactory;ObjectDecoder;ShareableChannelHandlerFactory;encoding;getDecoder;isTextline;newChannelHandler;newObjectDecoder;newObjectEncoder;newStringDecoder;parseURI;textline,13
CVE-2020-11975,apache/unomi,,3,2,ClassLoaderClassResolver;ClassNotFoundException;SecureFilteringClassLoader;classNameMatches;executeScript;extract;getHardcodedPropertyValue;getNestedPropertyValue;getOgnlContext;getPropertyAccessor;isAccessible;loadClass;parseParameter;restore;scripting;setup;this;toClassForName;unbindDispatcher,19
CVE-2020-11976,apache/wicket,,1,1,findLastExistingChildAlreadyReturned;getMetaData;iterator;removals_add;removals_get;removals_size;remove,7
CVE-2020-11980,apache/karaf,,2,2,canBypassRBAC;handleInvoke;invoke,3
CVE-2020-11987,apache/xmlgraphics-batik,org.apache.xmlgraphics/batik-svgbrowser;org.apache.xmlgraphics/batik-all,1,1,parseXml,1
CVE-2020-11988,apache/xmlgraphics-commons,org.apache.xmlgraphics/xmlgraphics-commons,1,1,parseXMP,1
CVE-2020-11989,apache/shiro,org.apache.shiro/shiro-web,1,1,getPathInfo;getPathWithinApplication;getServletPath;normalize;removeSemicolon;valueOrEmpty,6
CVE-2020-11996,apache/tomcat,org.apache.tomcat/tomcat-coyote;org.apache.tomcat.embed/tomcat-embed-core,3,2,closeIdleStreams;headersStart,2
CVE-2020-11998,apache/activemq,org.apache.activemq/activemq-osgi;org.apache.activemq/activemq-all;org.apache.activemq/activemq-broker,1,1,createConnector,1
CVE-2020-12480,playframework/playframework,,1,1,CSRFAction;CSRFActionHelper;call;hasInvalidContentType,4
CVE-2020-12668,HubSpot/jinjava,com.hubspot.jinjava/jinjava,2,2,isRestrictedClass;transformPropertyName,2
CVE-2020-12719,wso2/carbon-analytics-common,,1,1,editEventPublisherConfiguration;getSecuredDocumentBuilder;validateFilePath,3
CVE-2020-12889,MISP/MISP-maltego,,1,1,GalaxyToEvents;MISPConnection;MISPObject;MaltegoException;ObjectToAttributes;ObjectToRelations;__init__;attribute_to_entity;check_update;do_transform;gen_response_attributes;get_misp_connection;is_local_exec_mode;is_remote_exec_mode;object_to_attributes;object_to_entity;object_to_relations,17
CVE-2020-13654,xwiki/xwiki-platform,,1,1,displayEdit;displayView,2
CVE-2020-13692,pgjdbc/pgjdbc,org.postgresql/postgresql,1,1,DefaultPGXmlFactoryFactory;Error;InputSource;LegacyInsecurePGXmlFactoryFactory;PSQLException;PgSQLXML;XML_FACTORY_FACTORY;createQuery;createXMLReader;ensureInitialized;error;fatalError;get;getDocumentBuilderFactory;getParameterStatus;getParentLogger;getSource;getXmlFactoryFactory;initialize;newDocumentBuilder;newSAXTransformerFactory;newTransformerFactory;newXMLInputFactory;newXMLOutputFactory;resolveEntity;setAttributeQuietly;setFactoryProperties;setFeatureQuietly;setPropertyQuietly;setResult;setXmlFactoryFactory;warning,32
CVE-2020-13757,sybrenstuvel/python-rsa,rsa/rsa,1,1,DecryptionError;VerificationError;decrypt;len;verify,5
CVE-2020-13867,open-iscsi/targetcli-fb,,1,1,ExecutionError;_compare_files;_create_dir;_save_backups;ui_command_saveconfig,5
CVE-2020-13883,wso2/carbon-governance,,1,1,RegistryException;generateAspect;getDefaltLifecycleConfigLocation;getLifecycleConfigurationVersion;getOMElementFromString;getSecuredDocumentBuilder;isLifecycleNameInUse;validateOMContent,8
CVE-2020-13920,apache/activemq,org.apache.activemq/activemq-osgi;org.apache.activemq/activemq-all;org.apache.activemq/activemq-broker,2,2,JmxRegistry;bind;createConnector;list;lookup;rebind;run;setSuppressMBean;unbind,9
CVE-2020-13921,apache/skywalking,,1,1,getAlarm;queryBasicTraces;searchEndpoint;searchServices,4
CVE-2020-13933,apache/shiro,org.apache.shiro/shiro-all;org.apache.shiro/shiro-web,2,2,getCookie;getRememberedSerializedIdentity,2
CVE-2020-13934,apache/tomcat,org.apache.tomcat/tomcat-coyote;org.apache.tomcat.embed/tomcat-embed-core,3,2,getProtocol;process;release,3
CVE-2020-13935,apache/tomcat,org.apache.tomcat/tomcat-websocket;org.apache.tomcat.embed/tomcat-embed-websocket,3,2,CloseReason;WsIOException;processRemainingHeader,3
CVE-2020-13940,apache/nifi,,1,1,DocumentReaderCallback;FingerprintFactory;IOException;StandardFlowSerializer;addTemplate;createSafeDocumentBuilder;createSafeSaxReader;getFingerprint;getStateProviderConfigurations;initializeJaxbContext;main;parse;parseFingerprint;parseFlowBytes;parsePolicies;parsePoliciesUsersAndGroups;parseUsersAndGroups;process;setMaxNotificationAttempts;writeformattedItem,20
CVE-2020-13941,apache/lucene-solr,org.apache.solr/solr-core,2,2,abortFetch;doSnapShoot;execute;initialize;logOnceInfo;restore,6
CVE-2020-13946,apache/cassandra,,2,2,JMXServiceURL;JmxRegistry;bind;list;lookup;maybeInitJmx;rebind;setRemoteServerStub;unbind,9
CVE-2020-13954,apache/cxf,,2,2,FormattedServiceListWriter,1
CVE-2020-13973,OWASP/json-sanitizer,com.mikesamuel/json-sanitizer,1,1,insert;replace;sanitizeString,3
CVE-2020-14019,open-iscsi/rtslib-fb,,2,2,open;save_to_file,2
CVE-2020-14060,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind,1,1,,0
CVE-2020-14061,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind,1,1,,0
CVE-2020-14062,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind,1,1,,0
CVE-2020-14195,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind,1,1,,0
CVE-2020-14365,ansible/ansible,,1,1,ensure,1
CVE-2020-15105,Bouke/django-two-factor-auth,,1,1,LoginStorage;LoginView;__init__;_get_authenticated_user;_set_authenticated_user;_set_validated_step_data;all;expired;get_done_form_list;get_form;get_form_kwargs;get_user;has_backup_step;int;process_step;process_step_files;render_done;step,18
CVE-2020-15110,jupyterhub/kubespawner,,1,1,_expand_user_properties;_namespace_default,2
CVE-2020-15120,spiral-project/ihatemoney,,2,2,PersonQuery;get;get_by_name;remove_member,4
CVE-2020-15141,triaxtec/openapi-python-client,,1,1,__init__;_build_api;_get_document;_sanitize;group_title;kebab_case;snake_case;spinal_case,8
CVE-2020-15142,triaxtec/openapi-python-client,,1,1,BooleanProperty;DateTimeProperty;EnumProperty;FloatProperty;IntProperty;ListProperty;PropertyError;StringProperty;UnionProperty;ValidationError;__init__;__post_init__;_property_from_data;_sanitize;_string_based_property;_validate_default;bool;except;fix_keywords;float;from_data;get_enum;get_imports;get_type_string;in;int;isinstance;iskeyword;property_from_data;remove_string_escapes;repr;sanitize;template;values_from_list,34
CVE-2020-15147,Cog-Creators/Red-DiscordBot,,1,1,check_streams;message;with_mention;without_mention,4
CVE-2020-15163,theupdateframework/tuf,,1,1,_update_root_metadata;isinstance;neither_403_nor_404;range,4
CVE-2020-15239,horazont/xmpp-http-upload,,1,1,ValueError;except;generate_headers;get_info;get_paths;head_file;load_metadata;put_file;sanitized_join;str;stream_file,11
CVE-2020-15250,junit-team/junit4,junit/junit,1,1,RuntimeException;createTemporaryFolderIn;createTemporaryFolderWithFileApi;createTemporaryFolderWithNioApi;newFolder,5
CVE-2020-15251,MirahezeBots/sopel-channelmgnt,,4,2,makemodechange,1
CVE-2020-15271,d0c-s4vage/lookatme,,1,1,Presentation;__init__;exit;hasattr;jW;len;load_contribs;main;print;reload;user_warnings;validate_extension_mod;warn_exts;yes,14
CVE-2020-15275,moinwiki/moin-1.9,,1,1,__init__,1
CVE-2020-15278,Cog-Creators/Red-DiscordBot,,1,1,cog;instance;remove_processed,3
CVE-2020-15720,dogtagpki/pki,,1,1,__init__;init_poolmanager;isinstance;wrapper,4
CVE-2020-1695,resteasy/Resteasy,,1,1,isValid,1
CVE-2020-1697,keycloak/keycloak,,1,1,DefaultClientValidationContext;ErrorResponseException;RuntimeException;ValidationException;basicHttpUrlCheck;close;create;createClient;createClients;getClient;getError;getEvent;getId;getName;getProviderClass;getProviderFactoryClass;getSession;init;invalid;isInternal;isValid;onError;postInit;update;validate;validateBaseUrl;validateRootUrl,27
CVE-2020-1698,keycloak/keycloak,,1,1,RuntimeException;execute,2
CVE-2020-1727,keycloak/keycloak,,1,1,GoogleIdentityProviderConfig;IllegalArgumentException;OAuth2IdentityProviderConfig;OIDCIdentityProviderConfig;OpenshiftV3IdentityProviderConfig;OpenshiftV4IdentityProviderConfig;PayPalIdentityProviderConfig;SAMLIdentityProviderConfig;StackOverflowIdentityProviderConfig;checkUrl;create;createClientRoleMappings;createConfig;decodeQueryString;getAllowedClockSkew;getDisplayName;getForwardParameters;getId;getKey;importIdentityProviderMappers;importIdentityProviders;importRealm;parseOIDCConfig;remove;setPrincipalAttribute;toModel;update;updateIdpFromRep;validate,29
CVE-2020-1729,smallrye/smallrye-config,io.smallrye/smallrye-config,1,1,SecuritySupport;getContextClassLoader,2
CVE-2020-1734,ansible/ansible,ansible/ansible,1,1,Bzr;CommandException;LibvirtConnection;LinuxNetwork;NotImplementedError;Npm;RegistrationBase;Rhn;Rhsm;RhsmPool;RhsmPools;Service;VMNotFound;__init__;__iter__;__str__;_command;_load_product_list;_read_config;ansible_facts;atomic_move;clone;configure;core;enable;fetch;filter;get_branches;get_file_content;get_head_branch;get_option_default;get_remote_head;get_version;has_local_mods;install_packages;is_registered;is_remote_tag;isinstance;len;main;query_package;query_package_provides;register;remove_packages;reset;run;run_command;set_git_ssh;setattr;str;subscribe;switch_version;unregister;unsubscribe;update_plugin_conf,55
CVE-2020-1744,keycloak/keycloak,,1,1,getBruteForceProtector;getSuccessMessage;logSuccess;lookupUserForBruteForceLog;setKcActionStatus,5
CVE-2020-1745,undertow-io/undertow,io.undertow/undertow-core,1,1,AjpOpenListener;AjpRequestParser;SecurityActions;getProperty;getSecurityManager;getSystemProperty;parse;run;this,9
CVE-2020-1747,yaml/pyyaml,PyYAML/PyYAML,1,1,ConstructorError;check_data;check_state_key;construct_undefined;get_state_keys_blacklist;get_state_keys_blacklist_regexp;hasattr;make_python_instance;set_python_instance_state,9
CVE-2020-17490,saltstack/salt,,1,1,create_ca;create_csr;create_self_signed_cert,3
CVE-2020-1758,keycloak/keycloak,,1,1,getSupportedSslProtocols;retrieveEmailAddress;send;setupTruststore,4
CVE-2020-1925,apache/olingo-odata4,org.apache.olingo/odata-client-core,1,1,AsyncRequestException;AsyncRequestWrapperImpl;checkLocation;createLocation;doExecute;getODataResponse;instantiateResponse;retrieveMonitorDetails,8
CVE-2020-1928,apache/nifi,,1,1,importTemplate;isProcessorActionComplete;sanitizeErrorResponse;uploadTemplate,4
CVE-2020-1929,apache/beam,,1,1,createClient;createMongoClient;getEstimatedSizeBytes;ignoreSSLCertificate;populateDisplayData;split,6
CVE-2020-1933,apache/nifi,,1,1,importTemplate;isProcessorActionComplete;sanitizeErrorResponse;uploadTemplate,4
CVE-2020-1935,apache/tomcat,org.apache.tomcat/tomcat-coyote;org.apache.tomcat.embed/tomcat-embed-core,3,2,Http11AprProcessor;Http11NioProcessor;Http11Processor;InternalAprInputBuffer;getLog;getRejectIllegalHeader;getRejectIllegalHeaderName;isControl;isQuery;longPoll;parseHeader;removeHeader;setAllowHostHeaderMismatch;setRejectIllegalHeader;skipLine;value,16
CVE-2020-1937,apache/kylin,,2,2,afterPropertiesSet;cleanSegmentStorage;generateNodeInfo;getCuboidHitFrequency;getCuboidQueryMatchCount;getCuboidRollingUpStats;getHTableInfo;getPrepareQueryResult;isMergingJobBeenDiscarded;mergeCubeSegment;migrateCube;onClearAll;onEntityChange,13
CVE-2020-1938,apache/tomcat,org.apache.tomcat/tomcat-coyote;org.apache.tomcat/coyote;org.apache.tomcat.embed/tomcat-embed-core;org.apache.tomcat/tomcat-util,9,2,IllegalArgumentException;UnsupportedOperationException;createProcessor;createUpgradeProcessor;getHandler;getLoopbackAddress;getRequiredSecret;getSecret;getSecretRequired;init;isAprRequired;isCloseOnCompletion;prepareRequest;setSecret;setSecretRequired;setTomcatAuthorization,16
CVE-2020-1942,apache/nifi,,2,2,Argon2SecureHasher;addParameter;addPropertyFingerprint;addRemoteProcessGroupFingerprint;compare;getLoggableRepresentationOfSensitiveValue;getSalt;hash;hashBase64;hashHex;hashRaw;isUsingStaticSalt;this,13
CVE-2020-1945,apache/ant,org.easymock/easymock;org.apache.ant/ant-commons-net;org.apache.ant/ant-junit;org.modelmapper/modelmapper;org.apache.ant/ant;org.apache.ant/ant-nodeps;org.glassfish.external/ant,1,1,MagicNames;VmsCommandLauncher;compile;createCommandFile;createTempFile;deleteSymbolicLink;doReplace;exec;execute;executeExternalCompile;executeMain;findFileName;getJrePackages;getProject;isSelected;isUpToDate;maybeStripJarAndClass;processFile;run;toVMSPath;writeExternalArgs,21
CVE-2020-1950,apache/tika,org.apache.tika/tika-parsers;org.apache.tika/tika-core;org.apache.tika/tika-app,2,2,EOFException;ResourceBlock;TikaException;parse,4
CVE-2020-1952,apache/incubator-iotdb,,1,1,IoTDBConstant;JMXServiceURL;StartupException;createJMXServer;deregisterMBean;getID,6
CVE-2020-1953,apache/commons-configuration,org.apache.commons/commons-configuration2,1,1,ConfigurationRuntimeException;Constructor;Yaml;createClassLoadingDisablingConstructor;createYamlForReading;getClassForName;read,7
CVE-2020-1954,apache/cxf,org.apache.cxf/cxf-bundle;org.apache.cxf/cxf-rt-management;org.apache.tomee.patch/cxf-rt-management,3,2,JmxRegistry;MBServerConnectorFactory;URI;bind;createConnector;destroy;getBindingName;getBusProperty;getInstance;getRegistryPort;getServerPort;getURLLocalHostPort;indexNotOfNumber;init;isEnabled;list;lookup;main;readJMXProperties;rebind;register;run;setCreateMBServerConnectorFactory;setDaemon;setEnabled;setEnvironment;setMBeanServer;setServerName;setServiceUrl;setThreaded;shutdown;unbind,32
CVE-2020-1956,apache/kylin,,2,2,checkParameter;checkParameterWhiteList;migrateCube;runNativeCommand,4
CVE-2020-1957,apache/shiro,org.apache.shiro/shiro-all;org.apache.shiro/shiro-core;org.apache.shiro/shiro-web,2,2,beforeAllAttempts;getPathWithinApplication;valueOrEmpty,3
CVE-2020-1958,apache/druid,,1,1,Copyright;encodeForLDAP;getLdapUserObject;put,4
CVE-2020-1960,apache/flink,,11,2,JmxRegistry;NotBoundException;bind;getCount;internalStart;list;lookup;rebind;startJmxService;startRmiRegistry;stop;unbind,12
CVE-2020-1961,apache/syncope,,1,1,ClassFreeUberspect;SandboxUberspect;createTasks;getConstructor;getEngine;getMethod;getPropertyGet;getPropertySet;loadClass;uberspect,10
CVE-2020-1963,apache/ignite,,1,1,DistributedBaselineConfiguration;DistributedConfigurationLifecycleListener;DistributedConfigurationUtils;DistributedSqlConfiguration;FunctionsManager;disabledFunctions;distributedConfiguration;listenDisabledFunctions;main;removeFunctions;runningQueryManager;setDefaultValue;updateDisabledFunctions,13
CVE-2020-24616,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind,1,1,,0
CVE-2020-24750,FasterXML/jackson-databind,com.fasterxml.jackson.core/jackson-databind,1,1,,0
CVE-2020-25020,joniles/mpxj,net.sf.mpxj/mpxj,1,1,createXmlReader;getCharset;processFile;unmarshal,4
CVE-2020-25021,rweather/noise-java,,1,1,IllegalArgumentException;decryptWithAd;encrypt;encryptWithAd,4
CVE-2020-25022,rweather/noise-java,,1,1,IllegalArgumentException;decryptWithAd;encrypt;encryptWithAd,4
CVE-2020-25023,rweather/noise-java,,1,1,IllegalArgumentException;decryptWithAd;encrypt;encryptWithAd,4
CVE-2020-25032,corydolphin/flask-cors,Flask-Cors/Flask-Cors,1,1,cors_after_request;get_exception;try_match,3
CVE-2020-25592,saltstack/salt,,1,1,NetapiClient;_authorize_ssh;_is_master_running;_prep_auth_info;run,5
CVE-2020-25638,hibernate/hibernate-orm,org.hibernate/hibernate-core,1,1,Select;addOrderBy;addSqlHintOrComment;escapeComment;setTableName;setWhere;toStatementString,7
CVE-2020-25659,pyca/cryptography,cryptography/cryptography,1,1,ValueError;_enc_dec_rsa_pkey_ctx;_handle_rsa_enc_dec_error;isinstance,4
CVE-2020-25689,wildfly/wildfly-core,org.wildfly.core/wildfly-protocol,1,1,call;checkFuture;connectSync;start,4
CVE-2020-26137,urllib3/urllib3,urllib3/urllib3,1,1,ConnectionError;ValueError;connect;putrequest,4
CVE-2020-26217,x-stream/xstream,com.thoughtworks.xstream/xstream,1,1,denyTypes;setupSecurity,2
CVE-2020-26232,jupyter-server/jupyter_server,,1,1,TrailingSlashHandler,1
CVE-2020-26234,opencast/opencast,,1,1,checkClientTrusted;checkServerTrusted;createHostNameVerifier;createTrustManager;getAcceptedIssuers;getConnectionManager;makeHttpClient;verify,8
CVE-2020-26244,OpenIDC/pyoidc,,1,1,EXPError;IATError;WrongSigningAlgorithm;_parse_authz;_verify_id_token;begin;parse_authz;sign_enc_algs;verify;verify_id_token,10
CVE-2020-26250,jupyterhub/oauthenticator,,1,1,GitHubOAuthenticator;GitLabOAuthenticator;__init__;_api_headers;_deprecated_oauth_trait;_deprecated_trait;authorize_redirect;check_user_in_groups;get_handlers,9
CVE-2020-26258,x-stream/xstream,com.thoughtworks.xstream/xstream,1,1,ConversionException;Copyright;canConvert;denyTypes;marshal;objects;setupSecurity;unmarshal,8
CVE-2020-26259,x-stream/xstream,com.thoughtworks.xstream/xstream,1,1,ConversionException;Copyright;canConvert;denyTypesByRegExp;marshal;setupSecurity;unmarshal,7
CVE-2020-26263,tlsfuzzer/tlslite-ng,,1,1,ASN1Parser;Python_Key;Python_RSAKey;RSASSA_PSS_sign;RSASSA_PSS_verify;SyntaxError;ValueError;__init__;_createPrivateKey;_dec_prf;_parseASN1PrivateKey;_parsePKCS8;_parseSSLeay;_parse_asn1_private_key;_parse_pkcs8;_parse_public_key;_parse_ssleay;_rawPrivateKeyOp;_raw_pkcs1_sign;_raw_private_key_op_bytes;_raw_public_key_op_bytes;bytearray;bytesToNumber;ct_gt_u32;ct_isnonzero_u32;ct_le_u32;ct_lsb_prop_u16;ct_lt_u32;encrypt;error;f;formatExceptionTrace;generate;hasattr;key;len;list;numberToByteArray;parsePEM;parsePEMKey;pemSniff;range;remove_whitespace;sign;type;zip,46
CVE-2020-26275,jupyter-server/jupyter_server,,1,1,_redirect_safe;not;post,3
CVE-2020-26280,OpenSlides/OpenSlides,,1,1,allow_all,1
CVE-2020-26282,browserup/browserup-proxy,,1,1,MessageSanitizer;escape;isValid,3
CVE-2020-27197,TAXIIProject/libtaxii,,1,1,ValueError;__init__;from_dict;isinstance;parse;parse_xml_string;stringify_content;validate_file;validate_string;validate_xml,10
CVE-2020-27589,blackducksoftware/hub-rest-api-python,,1,1,download_project_scans;upload_scan,2
CVE-2020-28191,togglz/togglz,org.togglz/togglz-console,1,1,cacheToken;getToken;isTokenInCache;isTokenValid;process;renderEditPage;renderErrorPage;validateCSRFToken;writeResponse,9
CVE-2020-28473,bottlepy/bottle,,1,1,parse_range_header,1
CVE-2020-28491,FasterXML/jackson-dataformats-binary,com.fasterxml.jackson.dataformat/jackson-dataformat-cbor,1,1,Feature;John;_decodeChunkedUTF8_4;_decodeNonStringName;_finishBytes;_finishChunkedBytes;_finishLongContiguousBytes;_nextChunkedByte2;_readAndWriteBytes;_reportIncompleteBinaryRead;_reportInvalidEOF;_reportInvalidOther;getMask;loadMore;loadMoreGuaranteed;readBinaryValue,16
CVE-2020-28493,pallets/jinja,Jinja2/Jinja2,1,1,and;len;trim_url;urlize,4
CVE-2020-28724,pallets/werkzeug,Werkzeug/Werkzeug,1,1,shutdown_server,1
CVE-2020-29651,pytest-dev/py,,1,1,makecmdoptions,1
CVE-2020-35460,joniles/mpxj,net.sf.mpxj/mpxj,1,1,IOException;processZipStream;writeZipStreamToTempDir,3
CVE-2020-36242,pyca/cryptography,cryptography/cryptography,1,1,payloads,1
CVE-2020-36282,rabbitmq/rabbitmq-jms-client,com.rabbitmq.jms/rabbitmq-jms,1,1,RMQStreamMessage;fromMessage;instantiateRmqMessageWithTrustedPackages;instantiateRmqStreamMessageWithTrustedPackages;isRmqObjectMessageClass;isRmqStreamMessageClass;readBody;this,8
CVE-2020-36518,FasterXML/jackson-databind,,2,2,JsonParseException;_coerceIntegral;deserialize;mapArray;mapArrayToArray;mapObject;supportsUpdate,7
CVE-2020-4070,w3c/css-validator,,1,1,parseURL,1
CVE-2020-5206,opencast/opencast,,1,1,getUser,1
